Serial Number:,,X001, pH Calibration (LOW):,,745, pH Calibration (HIGH):,,245,
13895,2015-10-27T04:55:50+0100,-6.8,112,7.8,726,,,,
13896,2015-10-27T05:10:50+0100,211.9,870,3.25,726,,,,
13897,2015-10-27T05:25:50+0100,13.7,100,7.87,726,,,,
13898,2015-10-27T05:40:50+0100,211.9,355,6.34,726,,,,
13899,2015-10-27T05:55:50+0100,211.9,354,6.35,726,,,,
13900,2015-10-27T06:10:50+0100,211.9,354,6.35,726,,,,
13901,2015-10-27T06:25:50+0100,13.7,609,4.82,726,,,,
13902,2015-10-27T06:40:50+0100,-24.6,609,4.82,726,,,,
13903,2015-10-27T06:55:50+0100,-6.8,865,3.28,726,,,,
13904,2015-10-27T07:10:50+0100,211.9,609,4.82,726,,,,
13905,2015-10-27T07:25:50+0100,-6.8,608,4.82,726,,,,
13906,2015-10-27T07:40:50+0100,-6.8,96,7.89,726,,,,
13907,2015-10-27T07:55:50+0100,211.9,864,3.29,726,,,,
13908,2015-10-27T08:10:50+0100,211.9,864,3.29,726,,,,
13909,2015-10-27T08:25:50+0100,-6.8,864,3.29,726,,,,
13910,2015-10-27T08:40:50+0100,-24.6,96,7.89,726,,,,
13911,2015-10-27T08:55:50+0100,-24.6,96,7.89,726,,,,
13912,2015-10-27T09:10:50+0100,-24.6,608,4.82,726,,,,
13913,2015-10-27T09:25:50+0100,13.7,352,6.36,726,,,,
13914,2015-10-27T09:40:50+0100,211.9,608,4.82,726,,,,
13915,2015-10-27T09:55:50+0100,13.7,864,3.29,726,,,,
13916,2015-10-27T10:10:50+0100,13.7,352,6.36,726,,,,
13917,2015-10-27T10:25:50+0100,-6.8,96,7.89,726,,,,
13918,2015-10-27T10:40:50+0100,211.9,96,7.89,726,,,,
13919,2015-10-27T10:55:50+0100,-24.6,608,4.82,726,,,,
13920,2015-10-27T11:10:50+0100,211.9,608,4.82,726,,,,
13921,2015-10-27T11:25:50+0100,-24.6,864,3.29,726,,,,
13922,2015-10-27T11:40:50+0100,13.7,96,7.89,726,,,,
13923,2015-10-27T11:55:50+0100,-6.8,352,6.36,726,,,,
13924,2015-10-27T12:10:50+0100,-24.6,608,4.82,726,,,,
13925,2015-10-27T12:25:50+0100,-24.6,608,4.82,726,,,,
13926,2015-10-27T12:40:50+0100,13.7,607,4.83,726,,,,
13927,2015-10-27T12:55:50+0100,-6.8,96,7.89,726,,,,
13928,2015-10-27T13:10:50+0100,211.9,96,7.89,726,,,,
13929,2015-10-27T13:25:50+0100,211.9,352,6.36,726,,,,
13930,2015-10-27T13:40:50+0100,-6.8,96,7.89,726,,,,
13931,2015-10-27T13:55:50+0100,13.7,95,7.9,726,,,,
13932,2015-10-27T14:10:50+0100,211.9,95,7.9,726,,,,
13933,2015-10-27T14:25:50+0100,-6.8,863,3.29,726,,,,
13934,2015-10-27T14:40:50+0100,13.7,863,3.29,726,,,,
13935,2015-10-27T14:55:50+0100,13.7,607,4.83,726,,,,
13936,2015-10-27T15:10:50+0100,-24.6,607,4.83,726,,,,
13937,2015-10-27T15:25:50+0100,-24.6,608,4.82,726,,,,
13938,2015-10-27T15:40:50+0100,-24.6,352,6.36,726,,,,
13939,2015-10-27T15:55:50+0100,-24.6,607,4.83,726,,,,
13940,2015-10-27T16:10:50+0100,211.9,351,6.36,726,,,,
13941,2015-10-27T16:25:50+0100,13.7,607,4.83,726,,,,
13942,2015-10-27T16:40:50+0100,-6.8,863,3.29,726,,,,
13943,2015-10-27T16:55:50+0100,-6.8,351,6.36,726,,,,
13944,2015-10-27T17:10:50+0100,-24.6,352,6.36,726,,,,
13945,2015-10-27T17:25:50+0100,-6.8,608,4.82,726,,,,
13946,2015-10-27T17:40:50+0100,13.7,607,4.83,726,,,,
13947,2015-10-27T17:55:50+0100,211.9,96,7.89,726,,,,
13948,2015-10-27T18:10:50+0100,-24.6,96,7.89,726,,,,
13949,2015-10-27T18:25:50+0100,-6.8,352,6.36,726,,,,
13950,2015-10-27T18:40:50+0100,-6.8,608,4.82,726,,,,
13951,2015-10-27T18:55:50+0100,-24.6,351,6.36,726,,,,
13952,2015-10-27T19:10:50+0100,211.9,608,4.82,726,,,,
13953,2015-10-27T19:25:50+0100,-24.6,96,7.89,726,,,,
13954,2015-10-27T19:40:50+0100,-6.8,608,4.82,726,,,,
13955,2015-10-27T19:55:50+0100,-6.8,96,7.89,726,,,,
13956,2015-10-27T20:10:50+0100,13.7,96,7.89,726,,,,
13957,2015-10-27T20:25:50+0100,-6.8,352,6.36,726,,,,
13958,2015-10-27T20:40:50+0100,-24.6,352,6.36,726,,,,
13959,2015-10-27T20:55:50+0100,211.9,608,4.82,726,,,,
13960,2015-10-27T21:10:50+0100,211.9,96,7.89,726,,,,
13961,2015-10-27T21:25:50+0100,-6.8,352,6.36,726,,,,
13962,2015-10-27T21:40:50+0100,-24.6,872,3.24,726,,,,
13963,2015-10-27T21:55:50+0100,211.9,614,4.79,726,,,,
13964,2015-10-27T22:10:50+0100,211.9,100,7.87,726,,,,
13965,2015-10-27T22:25:50+0100,-6.8,611,4.8,726,,,,
13966,2015-10-27T22:40:50+0100,211.9,611,4.8,726,,,,
13967,2015-10-27T22:55:50+0100,211.9,98,7.88,726,,,,
13968,2015-10-27T23:10:50+0100,13.7,364,6.29,726,,,,
13969,2015-10-27T23:25:50+0100,-6.8,613,4.79,726,,,,
13970,2015-10-27T23:40:50+0100,211.9,356,6.33,726,,,,
13971,2015-10-27T23:55:50+0100,13.7,611,4.8,726,,,,
13972,2015-10-28T00:10:50+0100,-24.6,355,6.34,726,,,,
13973,2015-10-28T00:25:50+0100,-24.6,354,6.35,726,,,,
13974,2015-10-28T00:40:50+0100,13.7,610,4.81,726,,,,
13975,2015-10-28T00:55:50+0100,-24.6,354,6.35,726,,,,
13976,2015-10-28T01:10:50+0100,211.9,865,3.28,726,,,,
13977,2015-10-28T01:25:50+0100,13.7,609,4.82,726,,,,
13978,2015-10-28T01:40:50+0100,13.7,97,7.89,726,,,,
13979,2015-10-28T01:55:50+0100,211.9,97,7.89,726,,,,
13980,2015-10-28T02:10:50+0100,-24.6,609,4.82,726,,,,
13981,2015-10-28T02:25:50+0100,211.9,353,6.35,726,,,,
13982,2015-10-28T02:40:50+0100,-24.6,97,7.89,726,,,,
13983,2015-10-28T02:55:50+0100,211.9,865,3.28,726,,,,
13984,2015-10-28T03:10:50+0100,-24.6,362,6.3,726,,,,
13985,2015-10-28T03:25:50+0100,211.9,868,3.26,726,,,,
13986,2015-10-28T03:40:50+0100,-24.6,355,6.34,726,,,,
13987,2015-10-28T03:55:50+0100,-24.6,354,6.35,726,,,,
13988,2015-10-28T04:10:50+0100,-24.6,865,3.28,726,,,,
13989,2015-10-28T04:25:50+0100,211.9,97,7.89,726,,,,
13990,2015-10-28T04:40:50+0100,-24.6,865,3.28,726,,,,
13991,2015-10-28T04:55:50+0100,-6.8,865,3.28,726,,,,
13992,2015-10-28T05:10:50+0100,-24.6,103,7.85,726,,,,
13993,2015-10-28T05:25:50+0100,-6.8,99,7.88,726,,,,
13994,2015-10-28T05:40:50+0100,211.9,611,4.8,726,,,,
13995,2015-10-28T05:55:50+0100,-6.8,610,4.81,726,,,,
13996,2015-10-28T06:10:50+0100,13.7,97,7.89,726,,,,
13997,2015-10-28T06:25:50+0100,-6.8,97,7.89,726,,,,
13998,2015-10-28T06:40:50+0100,-6.8,865,3.28,726,,,,
13999,2015-10-28T06:55:50+0100,211.9,864,3.29,726,,,,
14000,2015-10-28T07:10:50+0100,211.9,864,3.29,726,,,,
14001,2015-10-28T07:25:50+0100,-6.8,864,3.29,726,,,,
14002,2015-10-28T07:40:50+0100,211.9,864,3.29,726,,,,
14003,2015-10-28T07:55:50+0100,-6.8,96,7.89,726,,,,
14004,2015-10-28T08:10:50+0100,13.7,608,4.82,726,,,,
14005,2015-10-28T08:25:50+0100,-24.6,95,7.9,726,,,,
14006,2015-10-28T08:40:50+0100,211.9,607,4.83,726,,,,
14007,2015-10-28T08:55:50+0100,-24.6,607,4.83,726,,,,
14008,2015-10-28T09:10:50+0100,-6.8,863,3.29,726,,,,
14009,2015-10-28T09:25:50+0100,-6.8,351,6.36,726,,,,
14010,2015-10-28T09:40:50+0100,-6.8,863,3.29,726,,,,
14011,2015-10-28T09:55:50+0100,-6.8,607,4.83,726,,,,
14012,2015-10-28T10:10:50+0100,-24.6,99,7.88,726,,,,
14013,2015-10-28T10:25:50+0100,-24.6,865,3.28,726,,,,
14014,2015-10-28T10:40:50+0100,13.7,97,7.89,726,,,,
14015,2015-10-28T10:55:50+0100,13.7,865,3.28,726,,,,
14016,2015-10-28T11:10:50+0100,211.9,865,3.28,726,,,,
14017,2015-10-28T11:25:50+0100,-6.8,97,7.89,726,,,,
14018,2015-10-28T11:40:50+0100,211.9,609,4.82,726,,,,
14019,2015-10-28T11:55:50+0100,211.9,865,3.28,726,,,,
14020,2015-10-28T12:10:50+0100,13.7,353,6.35,726,,,,
14021,2015-10-28T12:25:50+0100,-24.6,96,7.89,726,,,,
14022,2015-10-28T12:40:50+0100,211.9,352,6.36,726,,,,
14023,2015-10-28T12:55:50+0100,-6.8,864,3.29,726,,,,
14024,2015-10-28T13:10:50+0100,-6.8,96,7.89,726,,,,
14025,2015-10-28T13:25:50+0100,-6.8,96,7.89,726,,,,
14026,2015-10-28T13:40:50+0100,-6.8,608,4.82,726,,,,
14027,2015-10-28T13:55:50+0100,13.7,352,6.36,726,,,,
14028,2015-10-28T14:10:50+0100,-24.6,352,6.36,726,,,,
14029,2015-10-28T14:25:50+0100,13.7,864,3.29,726,,,,
14030,2015-10-28T14:40:50+0100,211.9,864,3.29,726,,,,
14031,2015-10-28T14:55:50+0100,211.9,95,7.9,726,,,,
14032,2015-10-28T15:10:50+0100,-6.8,863,3.29,726,,,,
14033,2015-10-28T15:25:50+0100,-6.8,351,6.36,726,,,,
14034,2015-10-28T15:40:50+0100,13.7,607,4.83,726,,,,
14035,2015-10-28T15:55:50+0100,211.9,607,4.83,726,,,,
14036,2015-10-28T16:10:50+0100,211.9,95,7.9,726,,,,
14037,2015-10-28T16:25:50+0100,-6.8,863,3.29,726,,,,
14038,2015-10-28T16:40:50+0100,211.9,351,6.36,726,,,,
14039,2015-10-28T16:55:50+0100,-6.8,607,4.83,726,,,,
14040,2015-10-28T17:10:50+0100,-6.8,95,7.9,726,,,,
14041,2015-10-28T17:25:50+0100,13.7,351,6.36,726,,,,
14042,2015-10-28T17:40:50+0100,13.7,350,6.37,726,,,,
14043,2015-10-28T17:55:50+0100,-24.6,351,6.36,726,,,,
14044,2015-10-28T18:10:50+0100,211.9,863,3.29,726,,,,
14045,2015-10-28T18:25:50+0100,-24.6,351,6.36,726,,,,
14046,2015-10-28T18:40:50+0100,-24.6,96,7.89,726,,,,
14047,2015-10-28T18:55:50+0100,-6.8,351,6.36,726,,,,
14048,2015-10-28T19:10:50+0100,13.7,863,3.29,726,,,,
14049,2015-10-28T19:25:50+0100,-24.6,352,6.36,726,,,,
14050,2015-10-28T19:40:50+0100,-6.8,352,6.36,726,,,,
14051,2015-10-28T19:55:50+0100,-24.6,864,3.29,726,,,,
14052,2015-10-28T20:10:50+0100,-24.6,352,6.36,726,,,,
14053,2015-10-28T20:25:50+0100,211.9,96,7.89,726,,,,
14054,2015-10-28T20:40:50+0100,-6.8,608,4.82,726,,,,
14055,2015-10-28T20:55:50+0100,-6.8,608,4.82,726,,,,
14056,2015-10-28T21:10:50+0100,13.7,96,7.89,726,,,,
14057,2015-10-28T21:25:50+0100,211.9,608,4.82,726,,,,
14058,2015-10-28T21:40:50+0100,13.7,352,6.36,726,,,,
14059,2015-10-28T21:55:50+0100,-24.6,608,4.82,726,,,,
14060,2015-10-28T22:10:50+0100,13.7,352,6.36,726,,,,
14061,2015-10-28T22:25:50+0100,13.7,352,6.36,726,,,,
14062,2015-10-28T22:40:50+0100,-24.6,608,4.82,726,,,,
14063,2015-10-28T22:55:50+0100,-24.6,608,4.82,726,,,,
14064,2015-10-28T23:10:50+0100,-6.8,608,4.82,726,,,,
14065,2015-10-28T23:25:50+0100,-24.6,864,3.29,726,,,,
14066,2015-10-28T23:40:50+0100,211.9,608,4.82,726,,,,
14067,2015-10-28T23:55:50+0100,-6.8,608,4.82,726,,,,
14068,2015-10-29T00:10:50+0100,13.7,864,3.29,726,,,,
14069,2015-10-29T00:25:50+0100,-24.6,352,6.36,726,,,,
14070,2015-10-29T00:40:50+0100,-24.6,608,4.82,726,,,,
14071,2015-10-29T00:55:50+0100,211.9,864,3.29,726,,,,
14072,2015-10-29T01:10:50+0100,13.7,352,6.36,726,,,,
14073,2015-10-29T01:25:50+0100,-24.6,608,4.82,726,,,,
14074,2015-10-29T01:40:50+0100,211.9,876,3.21,726,,,,
14075,2015-10-29T01:55:50+0100,-6.8,614,4.79,726,,,,
14076,2015-10-29T02:10:50+0100,-6.8,357,6.33,726,,,,
14077,2015-10-29T02:25:50+0100,13.7,867,3.27,726,,,,
14078,2015-10-29T02:40:50+0100,13.7,867,3.27,726,,,,
14079,2015-10-29T02:55:50+0100,-24.6,610,4.81,726,,,,
14080,2015-10-29T03:10:50+0100,-6.8,866,3.27,726,,,,
14081,2015-10-29T03:25:50+0100,-24.6,353,6.35,726,,,,
14082,2015-10-29T03:40:50+0100,211.9,97,7.89,726,,,,
14083,2015-10-29T03:55:50+0100,211.9,618,4.76,726,,,,
14084,2015-10-29T04:10:50+0100,211.9,356,6.33,726,,,,
14085,2015-10-29T04:25:50+0100,-24.6,99,7.88,726,,,,
14086,2015-10-29T04:40:50+0100,-24.6,98,7.88,726,,,,
14087,2015-10-29T04:55:50+0100,13.7,610,4.81,726,,,,
14088,2015-10-29T05:10:50+0100,13.7,97,7.89,726,,,,
14089,2015-10-29T05:25:50+0100,211.9,353,6.35,726,,,,
14090,2015-10-29T05:40:50+0100,211.9,352,6.36,726,,,,
14091,2015-10-29T05:55:50+0100,-24.6,352,6.36,726,,,,
14092,2015-10-29T06:10:50+0100,-24.6,608,4.82,726,,,,
14093,2015-10-29T06:25:50+0100,211.9,608,4.82,726,,,,
14094,2015-10-29T06:40:50+0100,211.9,96,7.89,726,,,,
14095,2015-10-29T06:55:50+0100,-6.8,96,7.89,726,,,,
14096,2015-10-29T07:10:50+0100,-24.6,608,4.82,726,,,,
14097,2015-10-29T07:25:50+0100,211.9,352,6.36,726,,,,
14098,2015-10-29T07:40:50+0100,211.9,608,4.82,726,,,,
14099,2015-10-29T07:55:50+0100,13.7,104,7.85,726,,,,
14100,2015-10-29T08:10:50+0100,-24.6,611,4.8,726,,,,
14101,2015-10-29T08:25:50+0100,-24.6,611,4.8,726,,,,
14102,2015-10-29T08:40:50+0100,211.9,100,7.87,726,,,,
14103,2015-10-29T08:55:50+0100,-24.6,867,3.27,726,,,,
14104,2015-10-29T09:10:50+0100,211.9,354,6.35,726,,,,
14105,2015-10-29T09:25:50+0100,-6.8,609,4.82,726,,,,
14106,2015-10-29T09:40:50+0100,-24.6,353,6.35,726,,,,
14107,2015-10-29T09:55:50+0100,211.9,865,3.28,726,,,,
14108,2015-10-29T10:10:50+0100,13.7,97,7.89,726,,,,
14109,2015-10-29T10:25:50+0100,-6.8,609,4.82,726,,,,
14110,2015-10-29T10:40:50+0100,13.7,97,7.89,726,,,,
14111,2015-10-29T10:55:50+0100,-24.6,865,3.28,726,,,,
14112,2015-10-29T11:10:50+0100,-24.6,97,7.89,726,,,,
14113,2015-10-29T11:25:50+0100,13.7,609,4.82,726,,,,
14114,2015-10-29T11:40:50+0100,13.7,608,4.82,726,,,,
14115,2015-10-29T11:55:50+0100,-6.8,96,7.89,726,,,,
14116,2015-10-29T12:10:50+0100,13.7,864,3.29,726,,,,
14117,2015-10-29T12:25:50+0100,13.7,608,4.82,726,,,,
14118,2015-10-29T12:40:50+0100,13.7,609,4.82,726,,,,
14119,2015-10-29T12:55:50+0100,13.7,608,4.82,726,,,,
14120,2015-10-29T13:10:50+0100,-6.8,864,3.29,726,,,,
14121,2015-10-29T13:25:50+0100,-24.6,96,7.89,726,,,,
14122,2015-10-29T13:40:50+0100,-24.6,864,3.29,726,,,,
14123,2015-10-29T13:55:50+0100,13.7,96,7.89,726,,,,
14124,2015-10-29T14:10:50+0100,211.9,96,7.89,726,,,,
14125,2015-10-29T14:25:50+0100,-6.8,352,6.36,726,,,,
14126,2015-10-29T14:40:50+0100,211.9,608,4.82,726,,,,
14127,2015-10-29T14:55:50+0100,13.7,96,7.89,726,,,,
14128,2015-10-29T15:10:50+0100,13.7,352,6.36,726,,,,
14129,2015-10-29T15:25:50+0100,-6.8,608,4.82,726,,,,
14130,2015-10-29T15:40:50+0100,211.9,608,4.82,726,,,,
14131,2015-10-29T15:55:50+0100,-6.8,864,3.29,726,,,,
14132,2015-10-29T16:10:50+0100,211.9,607,4.83,726,,,,
14133,2015-10-29T16:25:50+0100,-6.8,863,3.29,726,,,,
14134,2015-10-29T16:40:50+0100,13.7,96,7.89,726,,,,
14135,2015-10-29T16:55:50+0100,-6.8,608,4.82,726,,,,
14136,2015-10-29T17:10:50+0100,-24.6,608,4.82,726,,,,
14137,2015-10-29T17:25:50+0100,-6.8,96,7.89,726,,,,
14138,2015-10-29T17:40:50+0100,-24.6,96,7.89,726,,,,
14139,2015-10-29T17:55:50+0100,-24.6,864,3.29,726,,,,
14140,2015-10-29T18:10:50+0100,-6.8,352,6.36,726,,,,
14141,2015-10-29T18:25:50+0100,-24.6,99,7.88,726,,,,
14142,2015-10-29T18:40:50+0100,-6.8,866,3.27,726,,,,
14143,2015-10-29T18:55:50+0100,-24.6,98,7.88,726,,,,
14144,2015-10-29T19:10:50+0100,-24.6,97,7.89,726,,,,
14145,2015-10-29T19:25:50+0100,-6.8,865,3.28,726,,,,
14146,2015-10-29T19:40:50+0100,13.7,609,4.82,726,,,,
14147,2015-10-29T19:55:50+0100,-24.6,97,7.89,726,,,,
14148,2015-10-29T20:10:50+0100,211.9,352,6.36,726,,,,
14149,2015-10-29T20:25:50+0100,-6.8,353,6.35,726,,,,
14150,2015-10-29T20:40:50+0100,-6.8,353,6.35,726,,,,
14151,2015-10-29T20:55:50+0100,-6.8,864,3.29,726,,,,
14152,2015-10-29T21:10:50+0100,-6.8,609,4.82,726,,,,
14153,2015-10-29T21:25:50+0100,13.7,96,7.89,726,,,,
14154,2015-10-29T21:40:50+0100,-6.8,865,3.28,726,,,,
14155,2015-10-29T21:55:50+0100,211.9,97,7.89,726,,,,
14156,2015-10-29T22:10:50+0100,-24.6,615,4.78,726,,,,
14157,2015-10-29T22:25:50+0100,-24.6,101,7.86,726,,,,
14158,2015-10-29T22:40:50+0100,13.7,612,4.8,726,,,,
14159,2015-10-29T22:55:50+0100,13.7,867,3.27,726,,,,
14160,2015-10-29T23:10:50+0100,-6.8,355,6.34,726,,,,
14161,2015-10-29T23:25:50+0100,-6.8,354,6.35,726,,,,
14162,2015-10-29T23:40:50+0100,-24.6,610,4.81,726,,,,
14163,2015-10-29T23:55:50+0100,-24.6,98,7.88,726,,,,
14164,2015-10-30T00:10:50+0100,-6.8,866,3.27,726,,,,
14165,2015-10-30T00:25:50+0100,13.7,869,3.26,726,,,,
14166,2015-10-30T00:40:50+0100,-6.8,99,7.88,726,,,,
14167,2015-10-30T00:55:50+0100,-24.6,867,3.27,726,,,,
14168,2015-10-30T01:10:50+0100,13.7,354,6.35,726,,,,
14169,2015-10-30T01:25:50+0100,-24.6,354,6.35,726,,,,
14170,2015-10-30T01:40:50+0100,13.7,865,3.28,726,,,,
14171,2015-10-30T01:55:50+0100,13.7,97,7.89,726,,,,
14172,2015-10-30T02:10:50+0100,13.7,97,7.89,726,,,,
14173,2015-10-30T02:25:50+0100,-6.8,609,4.82,726,,,,
14174,2015-10-30T02:40:50+0100,-24.6,864,3.29,726,,,,
14175,2015-10-30T02:55:50+0100,13.7,608,4.82,726,,,,
14176,2015-10-30T03:10:50+0100,-6.8,608,4.82,726,,,,
14177,2015-10-30T03:25:50+0100,-6.8,352,6.36,726,,,,
14178,2015-10-30T03:40:50+0100,-6.8,864,3.29,726,,,,
14179,2015-10-30T03:55:50+0100,-24.6,96,7.89,726,,,,
14180,2015-10-30T04:10:50+0100,-24.6,96,7.89,726,,,,
14181,2015-10-30T04:25:50+0100,13.7,864,3.29,726,,,,
14182,2015-10-30T04:40:50+0100,-6.8,359,6.32,726,,,,
14183,2015-10-30T04:55:50+0100,-24.6,102,7.86,726,,,,
14184,2015-10-30T05:10:50+0100,-6.8,611,4.8,726,,,,
14185,2015-10-30T05:25:50+0100,-6.8,98,7.88,726,,,,
14186,2015-10-30T05:40:50+0100,-24.6,610,4.81,726,,,,
14187,2015-10-30T05:55:50+0100,-24.6,353,6.35,726,,,,
14188,2015-10-30T06:10:50+0100,-24.6,865,3.28,726,,,,
14189,2015-10-30T06:25:50+0100,211.9,97,7.89,726,,,,
14190,2015-10-30T06:40:50+0100,-24.6,96,7.89,726,,,,
14191,2015-10-30T06:55:50+0100,211.9,623,4.73,726,,,,
14192,2015-10-30T07:10:50+0100,-24.6,357,6.33,726,,,,
14193,2015-10-30T07:25:50+0100,211.9,356,6.33,726,,,,
14194,2015-10-30T07:40:50+0100,-24.6,867,3.27,726,,,,
14195,2015-10-30T07:55:50+0100,-6.8,98,7.88,726,,,,
14196,2015-10-30T08:10:50+0100,-24.6,866,3.27,726,,,,
14197,2015-10-30T08:25:50+0100,13.7,609,4.82,726,,,,
14198,2015-10-30T08:40:50+0100,-24.6,97,7.89,726,,,,
14199,2015-10-30T08:55:50+0100,-6.8,865,3.28,726,,,,
14200,2015-10-30T09:10:50+0100,-24.6,864,3.29,726,,,,
14201,2015-10-30T09:25:50+0100,-6.8,96,7.89,726,,,,
14202,2015-10-30T09:40:50+0100,-24.6,109,7.82,726,,,,
14203,2015-10-30T09:55:50+0100,-24.6,103,7.85,726,,,,
14204,2015-10-30T10:10:50+0100,-24.6,869,3.26,726,,,,
14205,2015-10-30T10:25:50+0100,13.7,612,4.8,726,,,,
14206,2015-10-30T10:40:50+0100,211.9,610,4.81,726,,,,
14207,2015-10-30T10:55:50+0100,-24.6,354,6.35,726,,,,
14208,2015-10-30T11:10:50+0100,-24.6,610,4.81,726,,,,
14209,2015-10-30T11:25:50+0100,13.7,865,3.28,726,,,,
14210,2015-10-30T11:40:50+0100,-6.8,353,6.35,726,,,,
14211,2015-10-30T11:55:50+0100,211.9,97,7.89,726,,,,
14212,2015-10-30T12:10:50+0100,-6.8,353,6.35,726,,,,
14213,2015-10-30T12:25:50+0100,13.7,353,6.35,726,,,,
14214,2015-10-30T12:40:50+0100,211.9,97,7.89,726,,,,
14215,2015-10-30T12:55:50+0100,13.7,865,3.28,726,,,,
14216,2015-10-30T13:10:50+0100,-6.8,865,3.28,726,,,,
14217,2015-10-30T13:25:50+0100,211.9,353,6.35,726,,,,
14218,2015-10-30T13:40:50+0100,-6.8,865,3.28,726,,,,
14219,2015-10-30T13:55:50+0100,-6.8,96,7.89,726,,,,
14220,2015-10-30T14:10:50+0100,-6.8,96,7.89,726,,,,
14221,2015-10-30T14:25:50+0100,-6.8,96,7.89,726,,,,
14222,2015-10-30T14:40:50+0100,-6.8,96,7.89,726,,,,
14223,2015-10-30T14:55:50+0100,13.7,353,6.35,726,,,,
14224,2015-10-30T15:10:50+0100,-6.8,608,4.82,726,,,,
14225,2015-10-30T15:25:50+0100,211.9,608,4.82,726,,,,
14226,2015-10-30T15:40:50+0100,13.7,97,7.89,726,,,,
14227,2015-10-30T15:55:50+0100,-6.8,864,3.29,726,,,,
14228,2015-10-30T16:10:50+0100,13.7,352,6.36,726,,,,
14229,2015-10-30T16:25:50+0100,-24.6,864,3.29,726,,,,
14230,2015-10-30T16:40:50+0100,-6.8,352,6.36,726,,,,
14231,2015-10-30T16:55:50+0100,211.9,352,6.36,726,,,,
14232,2015-10-30T17:10:50+0100,-24.6,96,7.89,726,,,,
14233,2015-10-30T17:25:50+0100,13.7,608,4.82,726,,,,
14234,2015-10-30T17:40:50+0100,211.9,352,6.36,726,,,,
14235,2015-10-30T17:55:50+0100,-24.6,864,3.29,726,,,,
14236,2015-10-30T18:10:50+0100,13.7,352,6.36,726,,,,
14237,2015-10-30T18:25:50+0100,-24.6,352,6.36,726,,,,
14238,2015-10-30T18:40:50+0100,-24.6,96,7.89,726,,,,
14239,2015-10-30T18:55:50+0100,-24.6,608,4.82,726,,,,
14240,2015-10-30T19:10:50+0100,13.7,608,4.82,726,,,,
14241,2015-10-30T19:25:50+0100,13.7,353,6.35,726,,,,
14242,2015-10-30T19:40:50+0100,-6.8,97,7.89,726,,,,
14243,2015-10-30T19:55:50+0100,13.7,609,4.82,726,,,,
14244,2015-10-30T20:10:50+0100,211.9,609,4.82,726,,,,
14245,2015-10-30T20:25:50+0100,-6.8,97,7.89,726,,,,
14246,2015-10-30T20:40:50+0100,-6.8,609,4.82,726,,,,
14247,2015-10-30T20:55:50+0100,-24.6,97,7.89,726,,,,
14248,2015-10-30T21:10:50+0100,-24.6,609,4.82,726,,,,
14249,2015-10-30T21:25:50+0100,13.7,865,3.28,726,,,,
14250,2015-10-30T21:40:50+0100,-6.8,609,4.82,726,,,,
14251,2015-10-30T21:55:50+0100,-6.8,609,4.82,726,,,,
14252,2015-10-30T22:10:50+0100,13.7,608,4.82,726,,,,
14253,2015-10-30T22:25:50+0100,211.9,864,3.29,726,,,,
14254,2015-10-30T22:40:50+0100,-24.6,353,6.35,726,,,,
14255,2015-10-30T22:55:50+0100,-6.8,869,3.26,726,,,,
14256,2015-10-30T23:10:50+0100,13.7,99,7.88,726,,,,
14257,2015-10-30T23:25:50+0100,13.7,99,7.88,726,,,,
14258,2015-10-30T23:40:50+0100,211.9,355,6.34,726,,,,
14259,2015-10-30T23:55:50+0100,-24.6,610,4.81,726,,,,
14260,2015-10-31T00:10:50+0100,-6.8,98,7.88,726,,,,
14261,2015-10-31T00:25:50+0100,13.7,610,4.81,726,,,,
14262,2015-10-31T00:40:50+0100,211.9,98,7.88,726,,,,
14263,2015-10-31T00:55:50+0100,211.9,609,4.82,726,,,,
14264,2015-10-31T01:10:50+0100,211.9,865,3.28,726,,,,
14265,2015-10-31T01:25:50+0100,211.9,353,6.35,726,,,,
14266,2015-10-31T01:40:50+0100,13.7,609,4.82,726,,,,
14267,2015-10-31T01:55:50+0100,13.7,353,6.35,726,,,,
14268,2015-10-31T02:10:50+0100,-6.8,865,3.28,726,,,,
14269,2015-10-31T02:25:50+0100,-6.8,353,6.35,726,,,,
14270,2015-10-31T02:40:50+0100,13.7,103,7.85,726,,,,
14271,2015-10-31T02:55:50+0100,-6.8,100,7.87,726,,,,
14272,2015-10-31T03:10:50+0100,-6.8,867,3.27,726,,,,
14273,2015-10-31T03:25:50+0100,-24.6,611,4.8,726,,,,
14274,2015-10-31T03:40:50+0100,-6.8,610,4.81,726,,,,
14275,2015-10-31T03:55:50+0100,13.7,354,6.35,726,,,,
14276,2015-10-31T04:10:50+0100,211.9,865,3.28,726,,,,
14277,2015-10-31T04:25:50+0100,-24.6,353,6.35,726,,,,
14278,2015-10-31T04:40:50+0100,-24.6,97,7.89,726,,,,
14279,2015-10-31T04:55:50+0100,13.7,609,4.82,726,,,,
14280,2015-10-31T05:10:50+0100,13.7,353,6.35,726,,,,
14281,2015-10-31T05:25:50+0100,-6.8,864,3.29,726,,,,
14282,2015-10-31T05:40:50+0100,13.7,96,7.89,726,,,,
14283,2015-10-31T05:55:50+0100,-6.8,864,3.29,726,,,,
14284,2015-10-31T06:10:50+0100,211.9,864,3.29,726,,,,
14285,2015-10-31T06:25:50+0100,211.9,96,7.89,726,,,,
14286,2015-10-31T06:40:50+0100,13.7,352,6.36,726,,,,
